ID	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	label
gossipcop-2695882297	17	4	41	0	0	75	38	2	0	0	8	62	30	30	0	0	2	24	8	40	1	0	0	0	8	0	16	5	17	18	17	25	4	2	0	0	fake
gossipcop-2697600454	5	0	10	0	0	10	7	0	1	0	1	15	3	12	0	0	0	4	2	5	0	0	0	0	1	0	3	0	3	1	3	3	1	1	0	1	fake
gossipcop-2699251380	153	361	375	3	0	618	246	3	10	4	22	663	180	748	16	0	48	156	123	105	5	0	3	4	64	0	76	307	67	105	16	23	21	8	1	21	fake
gossipcop-2705852570	0	1	5	0	0	8	2	0	1	0	2	6	3	5	0	0	0	7	2	4	1	0	0	0	3	0	2	5	1	2	0	2	0	1	0	0	fake
gossipcop-270766594	23	22	55	1	1	86	38	1	2	0	4	86	28	66	2	0	4	27	22	39	0	0	8	0	16	0	23	26	15	15	13	16	3	1	0	1	fake
gossipcop-2709679970	15	11	24	2	0	42	26	1	0	0	3	50	16	17	0	0	4	18	22	16	2	0	2	0	14	0	18	2	14	9	5	27	2	2	0	1	fake
gossipcop-2710743535	20	13	41	2	1	69	46	0	0	0	5	102	22	78	1	2	7	37	24	21	0	0	9	0	24	0	24	26	22	15	8	30	1	2	0	3	fake
gossipcop-2711561713	4	4	23	0	0	31	18	0	4	0	1	41	11	39	1	0	6	18	4	16	1	0	1	0	3	0	8	8	9	4	9	13	2	2	0	0	fake
gossipcop-271390612	13	3	24	0	0	36	23	1	1	0	1	46	12	31	0	1	3	28	11	16	1	0	1	0	6	0	7	18	10	5	7	19	0	1	0	1	fake
gossipcop-2717691939	41	61	186	6	0	278	110	7	2	0	18	303	89	251	7	0	22	67	44	84	3	0	7	0	60	0	56	105	39	56	29	34	15	6	0	7	fake
gossipcop-2719250900	44	120	119	0	0	170	67	2	0	0	1	244	37	258	13	0	12	27	25	35	0	3	3	0	21	0	23	69	16	31	11	17	5	4	0	1	fake
gossipcop-2723098494	11	5	33	0	0	50	29	0	1	0	8	68	23	47	0	0	5	29	14	31	2	0	1	0	6	0	18	15	10	13	2	20	0	0	1	9	fake
gossipcop-2725366532	0	0	14	0	57	19	22	0	0	0	7	56	3	17	0	0	0	7	14	8	0	0	0	3	7	0	14	0	0	7	1	17	0	0	0	0	fake
gossipcop-2725577659	4	7	36	0	0	58	26	3	4	0	10	62	12	49	1	0	5	26	11	21	0	0	2	3	17	0	27	6	9	13	6	25	1	3	0	2	fake
gossipcop-2727285145	8	2	23	3	0	34	9	1	1	0	5	37	10	48	1	0	3	18	3	16	1	0	1	0	6	0	11	10	6	4	11	9	0	0	0	3	fake
gossipcop-2731212717	8	1	17	0	0	13	6	0	0	0	2	25	10	10	0	0	3	5	2	6	0	0	0	0	2	1	6	2	2	2	3	7	0	0	0	0	fake
gossipcop-2731725465	22	5	39	0	0	64	35	3	0	0	5	98	21	119	1	0	18	3	3	9	1	1	2	0	10	0	13	9	11	16	5	16	4	0	1	0	fake
gossipcop-2734628654	0	0	14	0	57	19	22	0	0	0	7	56	3	17	0	0	0	7	14	8	0	0	0	3	7	0	14	0	0	7	1	17	0	0	0	0	fake
gossipcop-2743556403	29	8	58	0	1	97	53	2	1	3	1	100	36	68	2	0	16	44	22	44	2	1	2	0	16	2	15	52	17	20	20	20	6	2	0	2	fake
gossipcop-2744475342	9	2	23	0	0	31	10	0	2	0	7	42	9	40	1	0	4	21	9	17	0	1	0	0	4	0	11	29	8	3	2	5	0	0	0	4	fake
gossipcop-2745072180	17	0	37	3	0	41	18	2	0	0	2	59	23	27	0	0	7	24	8	19	1	0	3	0	4	0	6	11	15	15	11	31	1	0	0	0	fake
gossipcop-2752076392	12	13	39	0	2	48	24	2	0	0	3	51	12	62	0	0	3	21	7	15	1	1	2	0	19	0	12	28	19	16	0	21	1	2	0	5	fake
gossipcop-2752276608	5	2	11	0	0	18	6	1	0	0	0	21	2	18	0	0	1	3	2	8	1	0	1	0	1	0	6	2	2	2	2	3	0	0	0	0	fake
gossipcop-275670342	14	5	45	0	0	51	22	1	0	0	5	61	22	55	0	0	4	8	7	19	1	1	4	0	9	0	14	13	7	12	3	13	1	4	0	2	fake
gossipcop-2758755086	1	0	2	0	0	6	2	0	0	0	0	5	1	4	0	0	0	3	3	4	0	0	0	0	2	0	1	4	1	1	0	1	0	0	0	0	fake
gossipcop-2758817682	11	4	30	0	3	39	17	1	2	0	2	56	8	32	0	1	2	12	13	20	1	0	1	0	7	0	11	19	9	4	3	8	1	5	0	0	fake
gossipcop-2761931201	52	17	121	2	0	153	132	8	0	0	24	249	120	30	2	3	0	94	84	55	3	1	10	0	38	0	73	5	41	11	67	39	3	14	0	15	fake
gossipcop-2762135652	3	1	9	0	0	15	4	0	0	0	0	16	3	22	0	0	1	5	5	7	0	0	1	0	1	0	1	8	4	4	1	1	0	0	0	1	fake
gossipcop-2762182297	4	3	14	0	3	15	10	1	0	0	3	20	3	21	0	0	1	7	3	6	0	0	0	8	2	0	4	0	4	2	1	11	0	1	0	0	fake
gossipcop-2764114263	45	26	95	1	1	127	67	2	2	0	22	179	35	161	0	0	7	29	14	35	1	0	8	1	23	0	38	27	19	15	9	27	1	5	0	2	fake
gossipcop-2765920062	19	51	43	0	1	59	30	6	3	0	2	77	32	122	0	1	2	21	17	20	4	0	2	4	17	0	14	9	17	14	15	8	1	5	0	0	fake
gossipcop-2772637599	7	3	30	1	0	43	22	0	1	0	4	44	20	36	0	0	4	29	4	10	0	0	3	0	5	0	8	18	9	7	14	15	1	2	0	1	fake
gossipcop-2778253719	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	fake
gossipcop-2785555137	35	29	95	2	0	145	71	1	4	0	19	164	48	185	1	0	12	27	17	52	3	1	10	0	38	0	55	36	14	36	22	30	1	2	0	7	fake
gossipcop-2785640774	5	5	19	0	0	18	14	0	0	0	0	24	12	12	1	0	1	2	0	1	0	0	1	0	5	0	2	6	0	2	1	2	0	2	0	0	fake
gossipcop-2787961579	8	3	13	1	0	23	10	0	0	0	1	30	6	16	0	0	2	13	9	7	0	0	1	0	5	0	8	17	7	4	3	3	1	1	0	0	fake
gossipcop-2793849567	11	3	21	1	0	26	18	0	0	0	2	34	8	33	2	0	5	9	6	21	1	0	1	0	7	0	7	18	3	6	0	8	2	0	0	3	fake
gossipcop-2796368055	5	9	19	0	0	36	8	0	3	0	3	26	14	35	0	0	1	17	4	14	1	0	2	0	2	1	9	4	6	6	10	8	0	1	0	3	fake
gossipcop-2799311243	12	7	37	0	0	37	20	0	1	0	5	50	17	46	8	0	5	13	10	15	0	0	4	0	14	2	18	12	10	17	9	8	2	1	0	1	fake
gossipcop-2801595685	13	6	33	0	0	29	14	0	1	0	9	39	11	37	0	0	1	14	9	24	0	0	0	0	7	0	21	8	6	4	7	10	1	1	0	0	fake
gossipcop-2803104098	110	47	270	9	9	363	178	10	4	4	21	375	109	373	10	2	34	329	67	238	3	2	21	9	98	5	121	218	64	65	109	84	18	11	0	26	fake
gossipcop-2805872154	7	4	16	0	0	30	15	0	1	0	2	41	5	38	0	0	5	10	6	9	0	0	4	0	11	0	16	6	4	1	4	6	0	0	0	0	fake
gossipcop-281278607	5	7	12	0	0	17	7	1	1	0	3	24	8	16	0	0	1	8	7	6	1	0	0	0	6	0	6	7	4	6	2	3	0	0	0	0	fake
gossipcop-2823147292	5	0	10	0	0	7	3	0	0	0	2	15	9	2	0	0	1	2	1	4	0	0	0	0	1	1	5	0	2	1	1	3	0	0	0	0	fake
gossipcop-2823169336	8	3	31	0	0	40	17	0	0	0	3	52	12	50	0	1	4	12	4	19	0	0	3	0	6	1	6	25	8	10	4	7	2	0	0	2	fake
gossipcop-2824975232	13	6	36	0	0	42	21	1	1	0	3	48	6	37	0	0	4	21	11	31	0	0	3	0	7	1	13	13	7	7	13	13	1	0	0	1	fake
gossipcop-28284230	13	17	51	1	1	72	34	2	1	0	6	77	33	60	0	0	4	20	23	22	0	1	1	0	23	0	22	24	18	14	6	10	4	3	0	0	fake
gossipcop-2830084039	5	1	18	0	0	23	14	0	0	0	1	26	17	20	1	0	1	3	5	6	0	0	1	0	8	0	9	9	6	9	2	1	2	1	0	1	fake
gossipcop-2836480555	9	3	24	1	0	25	12	0	0	0	1	28	9	30	0	0	7	12	7	16	0	0	2	0	3	2	8	10	9	7	6	13	1	2	0	1	fake
gossipcop-2837118817	7	12	23	0	0	38	22	0	0	0	0	47	10	31	0	0	6	12	5	7	0	0	1	0	5	0	4	17	6	8	2	4	6	3	0	0	fake
gossipcop-2840118415	14	9	32	0	3	53	20	0	1	0	9	62	23	58	1	0	4	36	11	16	2	0	2	2	9	0	15	31	12	6	8	13	5	1	0	3	fake
gossipcop-2841919245	6	8	18	0	0	24	18	1	1	0	5	29	4	11	0	1	0	14	6	14	0	0	1	0	3	1	4	11	5	4	1	4	1	2	0	0	fake
gossipcop-2843886896	23	2	54	1	0	79	34	3	2	0	11	73	26	65	3	0	8	38	18	45	0	0	1	0	14	0	29	14	15	16	9	38	1	1	0	5	fake
gossipcop-2844019630	10	0	14	0	0	19	14	2	0	0	3	29	7	30	1	0	1	4	1	11	0	0	0	0	8	0	8	3	8	6	5	10	0	2	0	0	fake
gossipcop-2847371632	15	6	32	0	0	51	23	1	1	0	6	61	31	25	0	0	2	38	25	34	0	0	4	0	11	1	21	18	7	11	18	13	3	5	0	3	fake
gossipcop-2850498997	12	6	37	1	0	44	15	1	2	0	3	61	11	35	0	0	3	22	11	21	1	0	2	0	11	0	11	26	13	11	2	18	1	4	0	3	fake
gossipcop-2851107288	6	4	18	1	1	30	17	0	0	0	1	31	10	47	0	0	2	10	8	13	0	0	2	0	7	0	4	13	7	6	1	8	0	0	0	1	fake
gossipcop-285127609	16	2	27	0	0	46	19	2	0	0	11	35	11	68	0	1	4	17	5	41	0	1	3	0	13	0	25	14	12	8	2	20	0	0	0	2	fake
gossipcop-2852717230	23	9	44	1	0	68	39	0	0	0	10	87	22	76	0	0	2	25	15	16	0	0	1	0	19	0	28	14	14	14	12	26	1	0	0	3	fake
gossipcop-2853783393	9	1	16	0	2	19	5	0	0	0	1	29	10	19	0	0	2	2	1	8	1	0	0	0	2	0	3	4	6	9	2	8	1	0	0	0	fake
gossipcop-2853982179	10	7	26	1	0	32	21	1	0	0	1	47	12	33	1	0	1	21	15	15	1	0	1	1	8	0	6	23	6	4	7	9	1	1	0	2	fake
gossipcop-2856325908	59	170	167	0	1	234	84	7	7	1	10	260	107	305	4	0	13	43	26	49	2	0	7	0	34	0	45	120	42	47	10	0	13	6	0	3	fake
gossipcop-2856846379	17	9	36	0	0	36	21	3	4	0	4	50	14	23	0	0	0	21	7	22	0	0	1	0	9	0	10	4	13	15	3	33	0	1	0	0	fake
gossipcop-2859753224	6	1	12	0	0	19	9	0	0	0	3	29	11	36	0	0	3	4	5	5	0	0	1	0	3	0	5	10	5	8	1	6	0	0	0	0	fake
gossipcop-2862456586	4	1	11	2	0	21	13	0	0	0	1	19	12	21	1	0	0	3	4	5	0	0	3	2	3	0	6	2	3	5	1	9	1	2	0	0	fake
gossipcop-2863007901	9	6	25	0	1	37	22	1	2	0	3	39	6	24	0	0	4	23	11	21	0	0	4	0	7	0	10	22	6	9	1	17	2	1	0	3	fake
gossipcop-2863463279	10	0	32	1	0	40	17	3	1	0	9	58	3	49	3	0	1	13	13	22	3	1	2	0	22	0	23	4	13	12	4	21	2	2	0	0	fake
gossipcop-2870728999	7	9	17	0	0	22	4	0	0	0	2	25	7	15	0	1	0	15	5	4	0	0	0	0	5	0	5	8	4	0	6	1	0	0	0	1	fake
gossipcop-2870787911	0	0	2	0	0	1	2	0	0	0	1	3	0	0	0	0	0	1	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	fake
gossipcop-2873467495	26	2	55	6	0	62	32	2	0	0	10	69	17	67	0	0	11	45	7	45	0	0	4	0	22	0	24	44	10	9	2	22	5	3	0	3	fake
gossipcop-2875496174	19	26	74	1	1	101	45	0	0	0	2	134	43	81	0	0	18	20	19	48	0	0	6	0	32	0	18	16	23	44	11	43	2	2	0	4	fake
gossipcop-2879402342	39	98	138	1	1	177	133	1	8	0	10	230	48	273	1	2	20	44	32	78	4	1	10	0	42	0	44	24	34	29	13	74	9	9	0	9	fake
gossipcop-2880320914	18	4	44	0	1	55	31	0	0	0	4	59	10	67	2	0	5	22	12	17	4	0	0	0	6	0	9	19	8	14	3	31	1	5	0	0	fake
gossipcop-2886104361	4	4	9	0	0	19	8	0	0	0	2	17	8	14	0	0	0	12	0	12	0	0	3	0	4	0	4	6	9	6	1	9	0	2	0	1	fake
gossipcop-2887124659	7	4	31	1	0	28	19	1	0	0	1	45	11	26	0	1	3	8	10	7	1	1	0	0	8	1	5	6	5	8	5	13	0	2	0	0	fake
gossipcop-2887233910	6	3	28	0	0	35	11	2	0	0	6	46	12	22	0	0	7	16	10	18	0	0	0	0	10	0	12	6	7	10	3	17	0	2	0	1	fake
gossipcop-2893204024	12	6	30	0	0	48	27	0	0	0	6	72	10	29	0	1	4	25	21	40	0	0	4	0	13	2	19	30	11	9	4	16	1	2	0	0	fake
gossipcop-289348746	28	9	61	2	0	76	34	1	2	0	3	79	23	57	0	4	7	76	22	39	0	0	4	1	15	0	16	35	20	10	19	31	4	2	0	6	fake
gossipcop-289387905	11	8	42	0	0	39	32	1	2	0	1	54	15	20	0	0	1	14	5	25	0	0	4	0	5	0	3	4	10	12	14	14	1	3	0	3	fake
gossipcop-2895484840	9	2	11	0	0	28	20	1	0	0	0	31	11	24	0	0	4	12	8	23	0	0	4	0	6	1	10	6	10	9	4	10	0	3	0	0	fake
gossipcop-2897235761	2	6	28	2	0	38	7	0	1	1	2	32	11	32	1	0	1	10	4	9	0	0	2	0	3	0	6	16	7	3	2	6	2	0	0	1	fake
gossipcop-2900315313	15	14	51	0	0	71	24	1	1	0	3	65	16	48	0	0	8	27	12	31	0	0	2	0	16	0	17	12	11	27	16	18	4	1	0	1	fake
gossipcop-2903554487	9	8	37	1	0	51	28	4	2	0	2	70	42	38	0	0	3	8	9	10	0	0	2	0	18	0	18	32	12	12	6	5	2	0	0	3	fake
gossipcop-2907511686	4	1	16	0	0	27	13	0	0	0	0	28	9	16	0	0	0	12	4	7	1	0	0	0	4	0	2	15	2	5	5	7	3	4	1	0	fake
gossipcop-2908447234	7	5	16	0	0	49	18	0	0	0	5	36	11	31	0	1	3	15	14	21	3	1	0	0	6	0	17	7	6	9	3	17	1	1	0	1	fake
gossipcop-291312136	49	89	97	1	0	144	83	1	4	1	3	184	58	216	8	1	18	25	19	49	1	2	6	4	25	0	16	46	25	21	20	34	12	1	0	5	fake
gossipcop-2913146907	71	85	76	0	0	290	71	0	3	0	6	175	47	828	29	2	19	47	18	38	1	0	2	12	20	1	41	16	9	19	23	27	3	7	0	2	fake
gossipcop-291332732	14	9	36	2	1	38	17	0	0	0	6	65	15	36	0	0	2	17	8	24	0	0	3	0	11	0	22	20	4	9	12	8	4	2	0	4	fake
gossipcop-2917215	13	19	24	0	0	38	20	2	1	0	0	42	13	46	2	0	2	13	6	16	0	0	2	0	10	0	7	20	4	12	6	7	0	3	0	1	fake
gossipcop-2920108044	10	8	19	0	0	31	12	0	2	0	3	51	9	26	2	0	2	3	5	5	0	0	0	0	9	0	9	8	9	2	1	7	4	1	1	0	fake
gossipcop-2922675088	10	11	31	1	0	63	24	1	0	0	8	53	11	40	2	0	1	16	8	23	0	0	3	0	10	0	14	2	19	20	3	28	4	3	0	1	fake
gossipcop-293723332	9	1	21	2	1	33	14	0	0	0	6	41	13	31	0	0	4	15	9	11	1	0	5	0	8	0	12	11	7	9	4	16	0	1	0	3	fake
gossipcop-2937757392	2	2	11	0	0	15	6	0	1	0	0	18	3	10	0	0	0	4	2	4	0	0	1	0	1	0	2	1	4	1	2	3	0	1	0	2	fake
gossipcop-2937874357	13	11	25	2	0	23	19	0	0	0	3	45	16	34	0	2	5	16	9	23	1	0	1	1	5	4	5	19	6	7	8	8	1	2	0	3	fake
gossipcop-2940159199	26	14	26	3	0	39	25	1	0	0	7	44	14	49	0	1	1	31	11	33	2	0	4	0	18	0	31	14	5	11	13	23	1	0	0	0	fake
gossipcop-2940775250	24	14	64	0	0	116	60	4	2	0	7	123	53	64	0	0	8	82	40	82	1	0	14	0	34	0	40	62	25	26	22	35	5	6	0	10	fake
gossipcop-2942200189	7	1	17	0	0	13	6	0	1	0	3	27	10	9	0	0	2	3	3	7	0	0	0	0	2	1	7	1	4	1	1	6	0	0	0	0	fake
gossipcop-294856255	12	4	33	0	0	52	25	2	0	0	3	49	13	66	1	0	7	9	13	19	0	2	0	0	13	0	13	18	7	23	1	11	2	2	0	0	fake
gossipcop-2950727916	15	7	26	0	0	42	23	0	0	0	1	41	14	69	1	0	2	8	14	13	0	0	1	0	12	0	10	15	14	15	2	16	2	2	0	1	fake
gossipcop-2955490929	1	0	7	0	0	9	4	0	1	0	0	8	2	14	1	0	2	1	2	3	0	1	1	0	1	0	1	0	2	1	1	5	0	0	0	0	fake
gossipcop-2964421045	7	3	26	1	0	30	17	0	0	0	2	38	6	33	2	0	4	27	4	4	0	0	1	0	14	2	11	15	9	1	13	9	0	2	0	2	fake
gossipcop-2965059427	32	8	52	3	0	80	33	1	4	0	3	78	33	47	0	0	2	49	13	23	0	0	5	0	18	2	22	28	16	17	34	18	3	9	0	5	fake
gossipcop-2965180574	11	2	22	1	0	31	10	1	0	0	6	40	4	37	0	0	1	19	9	25	0	0	2	0	16	0	21	6	11	9	2	27	1	2	0	2	fake
gossipcop-2966872671	9	6	16	0	0	18	27	0	2	0	5	19	16	26	1	0	4	7	3	14	0	0	0	0	4	0	10	4	3	6	5	5	2	3	0	0	fake
gossipcop-2967771120	50	10	118	8	0	153	80	4	2	0	17	165	29	155	1	1	22	100	25	89	0	0	11	0	46	1	50	54	42	13	41	59	5	8	1	23	fake
gossipcop-2968759787	47	16	88	6	0	114	86	5	4	0	19	174	83	91	1	1	13	65	43	57	1	1	4	0	34	0	51	38	24	34	28	55	0	1	0	6	fake
gossipcop-2970470770	11	1	20	1	0	30	19	3	1	0	2	42	7	13	0	1	3	16	14	31	0	0	2	0	7	0	6	3	11	12	3	27	2	1	0	1	fake
gossipcop-2970855725	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	fake
gossipcop-2971458461	19	36	78	2	0	108	52	1	1	0	17	180	26	133	1	0	3	36	15	41	1	0	1	1	16	0	25	28	20	21	9	41	3	4	0	1	fake
gossipcop-2974540721	15	8	28	0	4	37	18	1	3	0	1	54	16	76	0	1	1	9	10	11	1	0	0	0	5	0	7	10	4	5	4	6	2	0	0	1	fake
gossipcop-2981124886	19	4	25	3	0	45	16	2	0	0	5	42	16	33	0	0	10	21	14	23	2	1	1	0	15	0	18	13	10	7	2	21	3	0	0	3	fake
gossipcop-2981171702	15	3	26	2	0	34	19	4	0	0	2	40	8	24	0	0	4	12	10	17	1	0	2	0	6	0	7	19	18	6	0	10	0	2	0	0	fake
gossipcop-2986942414	6	4	36	0	0	47	17	2	0	0	1	51	9	58	4	0	3	10	11	14	0	0	2	0	8	0	8	18	15	13	4	14	4	1	0	1	fake
gossipcop-2993074213	12	1	23	0	0	32	21	4	0	0	2	37	6	22	0	0	0	34	12	17	2	0	1	0	11	0	13	24	10	5	7	12	0	0	0	2	fake
gossipcop-2994577101	13	3	44	0	0	57	27	0	1	0	6	56	23	56	1	0	3	9	10	24	0	0	3	0	10	0	15	20	10	10	10	7	0	0	0	2	fake
gossipcop-3000021440	16	4	69	0	0	87	41	0	1	0	6	158	53	175	1	0	15	10	28	15	0	0	7	0	34	0	27	64	10	11	1	4	1	4	0	6	fake
gossipcop-3001787622	6	11	15	0	0	34	11	0	0	0	1	35	7	56	1	0	2	8	3	9	0	0	1	0	4	0	3	10	6	5	1	12	0	2	0	0	fake
gossipcop-3004058768	13	9	45	4	0	45	19	2	3	0	3	55	18	39	1	1	4	47	7	39	0	0	0	0	15	1	24	10	7	9	25	30	3	7	0	3	fake
gossipcop-3012501895	6	1	19	0	0	14	8	0	0	0	2	26	10	9	0	0	2	2	3	5	0	0	1	0	2	1	5	0	6	2	1	7	0	0	0	0	fake
gossipcop-3012797232	24	1	71	1	0	73	179	0	1	0	10	273	12	75	2	0	4	66	10	38	0	0	3	0	16	3	48	7	24	5	26	40	1	3	0	5	fake
gossipcop-3014450271	7	9	34	1	0	46	18	2	0	0	9	56	11	70	2	0	4	20	14	15	0	1	0	0	20	0	34	6	11	3	5	19	3	2	0	3	fake
gossipcop-3016533567	8	1	22	1	0	21	14	0	1	0	2	29	3	33	0	0	4	16	4	20	0	0	3	1	4	0	5	16	8	6	2	7	0	1	0	1	fake
gossipcop-3016579480	5	0	10	0	0	7	3	0	0	0	2	15	9	2	0	0	1	2	1	4	0	0	0	0	1	1	5	0	2	1	1	3	0	0	0	0	fake
gossipcop-3016807959	13	9	23	0	1	42	17	2	0	0	2	44	12	28	2	0	3	36	14	34	0	0	3	0	11	0	17	9	14	3	3	31	1	3	0	2	fake
gossipcop-3023813681	6	2	11	0	0	17	15	1	0	0	1	23	9	19	0	0	2	6	7	8	1	0	0	0	8	0	4	9	6	7	3	5	0	0	0	0	fake
gossipcop-3024692909	20	10	57	1	0	57	27	1	1	0	2	81	19	42	2	0	8	23	19	22	1	0	1	0	16	1	13	29	10	10	9	12	2	0	0	4	fake
gossipcop-3025159850	6	3	16	0	0	21	4	0	0	0	0	23	4	39	0	0	2	5	4	9	0	0	0	0	1	0	0	18	6	4	1	1	0	0	0	0	fake
gossipcop-302989731	146	476	241	0	0	411	223	3	14	0	28	659	228	1527	46	0	128	12	22	50	1	3	10	0	123	1	116	40	32	42	86	138	4	1	1	5	fake
gossipcop-3031768995	3	0	10	0	0	11	5	0	0	0	2	15	3	7	0	0	0	4	2	5	0	0	0	0	7	1	9	1	1	7	3	6	0	1	0	0	fake
gossipcop-3032166920	12	5	27	1	0	42	19	1	1	0	5	51	11	42	0	0	3	38	12	24	0	0	0	0	10	0	14	46	4	8	5	7	1	3	0	4	fake
gossipcop-3036074919	9	2	22	0	0	20	7	0	1	0	1	41	5	31	0	0	0	15	9	12	1	0	0	0	11	0	9	5	8	3	2	17	0	1	0	0	fake
gossipcop-3038284329	4	5	18	0	0	33	24	0	0	0	1	44	7	27	0	0	2	6	10	12	0	0	2	0	7	0	7	9	7	2	5	4	0	4	0	0	fake
gossipcop-3039273843	10	5	30	0	0	41	18	0	2	0	0	66	9	46	3	0	7	10	13	13	0	0	1	0	16	0	15	22	7	6	3	13	1	1	0	0	fake
gossipcop-3042958823	19	3	38	0	9	51	31	2	0	0	5	59	15	28	1	1	2	25	9	35	1	0	1	0	13	0	21	22	6	8	12	13	3	2	0	0	fake
gossipcop-3044409396	5	8	18	0	0	25	9	0	0	0	2	32	4	29	0	0	3	5	4	14	0	0	1	0	5	0	4	8	6	7	0	13	0	1	1	0	fake
gossipcop-3052185503	12	3	26	0	0	35	27	0	1	0	3	51	6	29	2	0	1	3	11	20	0	0	0	0	6	0	8	7	4	11	6	5	1	1	0	1	fake
gossipcop-3054032558	22	15	27	0	0	41	20	0	2	0	1	55	25	86	0	0	14	10	4	19	0	0	2	0	10	0	3	18	13	13	8	10	0	0	0	0	fake
gossipcop-3054455202	22	5	46	2	1	74	34	5	2	0	7	65	26	39	2	0	6	31	18	33	1	1	9	0	18	0	22	16	19	9	10	33	1	0	0	8	fake
gossipcop-3054920479	22	5	38	0	0	52	47	1	1	0	24	50	13	143	1	0	4	42	18	40	0	0	1	0	23	0	41	20	3	22	9	21	4	3	0	1	fake
gossipcop-305551989	9	9	36	2	0	56	25	0	0	0	1	63	29	61	1	0	7	10	14	35	0	0	3	0	12	0	12	21	22	19	4	20	2	0	0	3	fake
gossipcop-3055958328	5	2	27	1	0	35	12	2	0	0	1	34	8	9	0	0	0	41	4	32	2	0	2	0	16	0	19	17	12	6	19	6	0	1	0	1	fake
gossipcop-3056949650	1	0	3	0	0	5	2	0	0	0	0	5	0	4	0	0	0	2	1	0	0	0	0	0	1	0	1	1	3	2	0	0	0	0	0	0	fake
gossipcop-3058427907	16	4	69	0	0	87	41	0	1	0	6	158	53	175	1	0	15	10	28	15	0	0	7	0	34	0	27	64	10	11	1	4	1	4	0	6	fake
gossipcop-3060519673	9	2	58	0	0	64	35	0	3	0	0	65	12	38	0	2	3	70	2	40	0	0	9	0	29	1	25	44	24	6	15	19	2	3	0	1	fake
gossipcop-306189630	3	4	16	0	0	10	10	0	0	0	0	22	7	15	0	0	1	4	1	4	1	0	0	0	2	0	2	7	2	2	1	3	2	0	0	1	fake
gossipcop-3063859039	2	1	2	0	0	4	0	0	0	0	0	6	0	2	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	fake
gossipcop-3065017427	32	17	70	2	1	104	38	0	1	0	8	114	32	112	0	1	4	33	24	50	2	0	3	0	30	0	27	53	37	18	9	24	4	10	0	4	fake
gossipcop-3065448799	275	66	769	32	1	893	471	14	9	0	73	1071	234	794	3	7	75	318	162	593	13	1	50	2	199	9	239	280	291	222	95	449	34	34	0	42	fake
gossipcop-3066576739	10	8	23	0	2	43	18	1	3	0	1	48	16	78	1	0	7	17	8	22	2	0	2	0	9	0	14	14	10	6	4	25	1	1	0	2	fake
gossipcop-3067302011	8	10	56	0	0	83	36	0	0	0	3	56	41	139	0	0	9	10	1	19	1	0	1	0	15	0	13	32	12	12	9	4	3	3	0	0	fake
gossipcop-3071314990	8	1	31	1	0	62	25	0	0	0	3	63	20	35	0	0	5	17	12	25	1	1	3	0	12	0	11	5	16	13	7	30	6	1	0	0	fake
gossipcop-3075332771	52	28	113	3	0	148	72	3	1	0	6	176	48	161	4	1	11	33	19	94	0	0	9	12	37	1	35	69	19	45	9	45	11	8	0	5	fake
gossipcop-3076671450	11	1	23	0	0	22	9	0	0	0	2	41	6	20	0	0	3	12	0	21	1	0	1	0	5	0	4	9	9	4	4	10	0	0	0	1	fake
gossipcop-3077932694	10	1	24	1	1	33	29	2	0	0	2	43	10	57	3	0	3	4	10	6	2	0	1	0	2	0	9	10	8	2	2	5	1	1	0	2	fake
gossipcop-3084428038	14	6	39	0	0	58	23	1	0	0	3	56	14	40	1	0	5	61	7	32	0	0	1	0	12	0	21	28	11	9	16	14	1	3	0	2	fake
gossipcop-3086758488	102	370	324	0	6	497	260	4	18	0	4	574	109	684	10	1	48	91	84	90	2	5	5	0	41	0	50	209	62	82	10	44	13	20	2	8	fake
gossipcop-3088658270	5	2	13	0	1	17	7	0	1	0	2	18	7	7	0	1	1	8	0	6	1	0	0	1	1	0	5	3	2	1	4	3	0	0	0	0	fake
gossipcop-3089710936	107	164	234	7	1	374	168	2	2	0	11	534	151	412	9	0	41	64	61	91	1	4	9	0	49	0	92	87	62	61	30	63	15	5	1	12	fake
gossipcop-3092036275	13	9	29	0	0	32	14	1	0	0	3	50	20	50	1	0	6	15	9	14	0	1	0	0	16	2	15	7	10	4	6	21	0	6	0	3	fake
gossipcop-3093408195	20	8	46	0	0	83	50	5	1	0	9	80	53	99	2	0	10	17	15	23	1	0	6	2	21	0	22	20	22	17	9	15	4	9	0	1	fake
gossipcop-3096042623	16	7	29	0	0	45	15	0	1	0	9	39	11	35	0	0	0	37	4	39	0	0	1	0	12	1	26	21	8	13	4	18	3	1	0	7	fake
